commentId,content,publishedTime,replyLevel,authorButtonA11y,imageAttachmentMaxHeight,video_id,likeCountLiked,likeCountDisliked,replyCount
UgzpTdVd4OKwv-cqAKV4AaABAg,He ain’t running sub 6min miles,1 month ago,0,@justinbs19,,h1U5SZc1Q4Y,1,,
UgwftZ_grmTNA4Z2ko54AaABAg,"drug aaddict, women beater, cheating in a fights, fighting dirty..... what a legend 🤣🤣🤣Alos scared of Aspinal, don't forget about that coward move XD",5 months ago,0,@phantom2manor,,Tw10pTC1apc,3,,
UgyCExaSF9TG740mCxV4AaABAg,Very rare do I disagree with Jones . You cannot call the heavyweight champ nobody he’s knocking out everyone if you’re scared you’re scared we get it.,6 months ago,0,@curtiswest4070,,ViBSUxVp1Q0,1,,
UgyCz2X-A_BVpkz_eQV4AaABAg,His brain bled if this is the same guy he can't even talk anymore,2 years ago,0,@Agni_Editz,,MKpVlOr6h9A,1,,
Ugz-6zrPIK1FX60_JDV4AaABAg,Jon’s is playing his cards well if he fights Tommy it’s gonna be for a huge paycheck,7 months ago,0,@nathancantrell5446,,kXP85_O0SBk,1,,
UgzmW4pSJlWjo9qUJT94AaABAg,"Bro knew what he was doing, I get it’s a fight and they signed up but doing illegal shit that could seriously injure or kill someone is mad disrespectful to the fighter and sport",1 year ago,0,@booyacocka7359,,hTOvkPBG3dU,1,,
UgyfFxvfRVWlRPDxFCB4AaABAg,Scared???!!!!😂😂😂😂 I think not!!!!,11 months ago,0,@miguelr1027,,6rNYWRcjtJI,1,,
Ugyov46CG0iGIlG3KcZ4AaABAg,What a livkle man pussio bloodclaaaarrrt ting innit brav...,7 months ago,0,@Jays-e4k,,5pDsjeYORH0,1,,
UgyFsvyOnuVtXUCDdgd4AaABAg,Was the guy actually translating from english to english? :D,5 hours ago,0,@AlexPark-l1h,,6LPtaFojuXQ,1,,
UgzED6JS_AVv8dQkAE94AaABAg,If Jon’s excuse of “excitement” is true then that makes zero sense. Tom is the most exciting heavyweight in the division.,11 hours ago,0,@davidmcneejr.977,,LsNwEoKW_jM,1,,
Ugztpd3N3pJMixOkdft4AaABAg,Well its up to tom now,7 months ago,0,@bb8942,,kXP85_O0SBk,1,,
UgzS1DL7fW_SOHDdwRZ4AaABAg,He looks over weight now 🤷😂,1 year ago,0,@Marley1209,,gbluv8qId64,1,,
UgzM-y9LTHvwgGb2PMV4AaABAg,Jon Jones apanha,7 months ago,0,@nassin07safa13,,cmNqIl2l5uA,1,,
UgzWOGUHd3jXLZFpuxF4AaABAg,Biggest juiced up dodger ever.,1 month ago,0,@QC9B4XK6u,,5pDsjeYORH0,1,,
UgwkavqIf4Zucf4UAgt4AaABAg,"Aspinall, le Craig Jones du MMA 😂",9 months ago,0,@christophecabrera8515,,loI-n85BejQ,1,,
Ugx8Y9R2-W8vU1I108d4AaABAg,Jon would grape luke,1 month ago,0,@TomyChildren-z4n,,K0elxNOHGEc,1,,
Ugynw0stTKknu1m0ycp4AaABAg,Click baits and fans can’t be this mental . Jones is old at this point of course he’s retiring he barely fights as is,1 year ago,0,@iamcomanche9184,,Hiu2nNtFu6k,1,,
UgwxVXMNKSakdZKT0_N4AaABAg,Jones is a washed up druggo,13 hours ago,0,@mitcholineck5345,,LsNwEoKW_jM,1,,
Ugxs858JYGEp-ulOQ494AaABAg,The point of an ic is to be the primary contender for the champ upon return dj..The way he’s saying it should be would hold up a division for an eternity smh..,7 months ago,0,@perceptioninception2739,,x1DtSmsy8Cs,1,,
UgzJ02Y0wMUP0JP4lv54AaABAg,Dc best heavyweight of all time,4 years ago,0,@cameronscott4440,,moNsL5OYbC4,1,,
UgySnow4OGboCUzOOBp4AaABAg,"I swear, people like Stipe speak as if they had wings on their back and magical abilities that turn water into wine.... No human alive is perfect.",7 months ago,0,@jairc.3052,,jul2OwX2snE,1,,
UgxDe0ubPWib3-uPSWF4AaABAg,Bro Kyle the mics right in front of you haha,2 days ago,0,@Xlogie10,,vUj33V3mRcc,1,,
UgwW3r4RdEwQX_BjKwR4AaABAg,"Let’s bottom line this please…..
Regardless of what anyone says Jones did not want to take a chance and get his ass best by Aspinall so he decided not to………
Period, end of discussion 
Goodbye Jon
Go enjoy your life",19 hours ago,0,@michaelmitchell884,,zY4ezBg9FrE,1,,
UgzgN_56_a8GUfi3zmd4AaABAg,You have to believe you can if you keep telling yourself your done and you can't you won't speak positivity and you will shock yourself the things you can over come,1 year ago,0,@shatterednbroken1401,,MKpVlOr6h9A,1,,
UgwWggyDe_-9dgPXNTB4AaABAg,Os brasileiros deram sorte de sair vivos !!. Uma máquina de bater o Jones !!!,6 years ago,0,@cristhaisegigi,,ebeQBYvWKsw,1,,
UgzzF7Y_k1xuCWvSjTB4AaABAg,Look at his ear jeeez,4 months ago,0,@kylerogers6811,,AuWMxmE18AU,1,,
Ugyo3Fhr3hxNJLAuCmV4AaABAg,"So if beating Tom Aspinall does nothing for his legacy, then doesn’t losing to him do the same 🤔",1 day ago,0,@AndileMntungwa-jx7bx,,ViBSUxVp1Q0,1,,
UgwdUzP47wjAzR1grQZ4AaABAg,"Some people just aren’t built to be a fighter and that’s fine, he realized what he was up against was too much for him and decided it would be better to call it quits.",2 years ago,0,@ameernelson9747,,MKpVlOr6h9A,1,,
UgypgOPx7UuyGvdCmc54AaABAg,"What an interview, it gets very deep about 20 minutes in I didn’t think I could have any more respect for Tom and Mike but a lot of that really hit home just normal regular blokes that done extraordinary things and revolutionised their lives, truly wish them all the best and hope Tom manages to get that Jon fight",10 months ago,0,@themysticmac4659,,3renPz-eyAg,5,,
UgwioA9QFqSiYMGzmlV4AaABAg,"Absolutely loved it!!! So happy I got to see it. A true legend in the sport with humility and respect for mankind, more Fighters need to model their careers after Fedor Emelianenko.",2 years ago,0,@jasonberry910,,YY7R82on7bw,9,,
Ugxan10uWqoVMyPNr_94AaABAg,"Francis coming to take on Tom.... There's one black man who has balls ,Unlike Vagina Jones ....",2 weeks ago,0,@yankeydoodoodoo,,E9x8zomyP7c,1,,
UgxTUosmbGZPqudjiCN4AaABAg,If JJ was white this noise would not b there but hy do anything to discredit a successful blackman,10 months ago,0,@somnandizwidetv,,87MtvPGAjpQ,1,,
UgwZ-Vjin8gRtMeLYhR4AaABAg,🐐,1 day ago,0,@exzicution,,Vw3NwIJJteQ,4,,
UgzalJsnU3Lc9pd1rRx4AaABAg,Jon Jones vs Francis ngannou 😮😮😮,7 months ago,0,@mannandreamers17,,fb8Dc5bEplc,1,,
UgwAIH36falYNW1LrGF4AaABAg,Dana doing to UFC leadership what Jones is doing to the Heavyweight title,10 days ago,0,@bezerkeyturkey8847,,3isMYOVXfFM,1,,
Ugwed_qSnatuQbLbvZd4AaABAg,Jon knows when it’s time to retire. I don’t blame him. I hate when people have great records and fight and lose and come back and lose again. Jon did awesome he’s fought only beast his entire career.  Khabib retired undefeated I’m glad Jon did too.,39 minutes ago,0,@sheabrummett8486,,sa7Tasi_hTQ,1,,
Ugx-G3yVd04e7zg5zRh4AaABAg,bro got the fighting spirit beaten out of him,2 years ago,0,@Madarauchiha86,,MKpVlOr6h9A,1,,
Ugw2827VOUC2IPSadtd4AaABAg,You cant fight at heavyweight and then say someones too big for you😂😂😂,7 months ago,0,@lukeeasty,,ViBSUxVp1Q0,1,,
UgyOk3ywgxb-Jf6mvM14AaABAg,Love u jan jon,7 months ago,0,@nepal9287,,j0pQ2k09LfQ,1,,
UgyxKG-cg1cKG9FOwXN4AaABAg,GOAT 🐐✨,7 months ago,0,@tohitbhowmick,,8lKirrARb0w,2,,
Ugz062Onp2W_kKsacwF4AaABAg,"You guys can brown nose Aspinall however you want, but Jones is speaking facts. He has a choice, and it's his privilege  as the champion and the legend. Props to Aspinall tho what a great fighter",3 months ago,0,@JPartyBand,,ViBSUxVp1Q0,1,,
UgxolOp2AV7LcWvHn1h4AaABAg,"That's a pure coward's logic. Everything in Jones head is about his ""legacy"" and what he has to lose or gain about that. It's just ego matters that rule his decisions. He lost the true fighting spirit a long time ago. He's the goat anyway but he won't be remembered as a warrior. Gaethje, Holloway, Poirier, Chandler, Pereira, Frye, Rutten, Rua, Crocop and so many like them are the real deals, no matter how many losses they took. Warrior attitude isn't about your win/loss ratio, it's who, when and how you fight. It takes more than having Bible extracts tatooed on your body to be a good christian so as it takes more than being undefeated to be remembered as a fierce warrior. I'm a huge fan of Pereira  but chosing him as the next opponent instead of Aspinal is clearly an easy pay day choice since the gap in grappling between Jones and Periera is too big. It will probalby be a Jones vs Gane type of fight and Jones knows it very well, like every calculated decision he takes.",5 months ago (edited),0,@americanninja7437,,ViBSUxVp1Q0,1,,
UgyzkaAFwdXm3Vogfd94AaABAg,“What is the point of the interm champ when the champ is ready to fight?” Sounds more like Aspinall should be stripped of his title,7 months ago,0,@JokesAreJokes8372,,x1DtSmsy8Cs,1,,
Ugw6aA5r62xC8as8hhd4AaABAg,Strip his title pls,5 days ago,0,@fxorigins6624,,6ZZsl8AfRWg,1,,
Ugx92xJTLieJb1xNwVB4AaABAg,"Jon sending the Viking to Valhalla, was very funny to me!🤡",2 years ago,0,@labankatayi519,,Tw10pTC1apc,1,,
UgxsZG94OP8Od2MWmxF4AaABAg,Who even is this,7 months ago,0,@tommyb261,,5pDsjeYORH0,1,,
UgwBm6tq9s7iaZB2w_F4AaABAg,"😂😂😂Good  where are the big Winnie babies in the comments cause they can’t Get Their Way, John this John that 😂😂 f**k tom. Jon the 🐐",1 day ago,0,@JohnSmith-pg4di,,vsEMt2A1G2E,1,,
Ugyf_FfTCsE8jh_P7d94AaABAg,Francis vs the father of the girl he smushed 💪,2 weeks ago,0,@Bignoys,,E9x8zomyP7c,1,,
Ugx8qoOCjQefyz7DXWt4AaABAg,Jones would make easy work of aspinall,9 months ago,0,@D4rk5hy,,8gI0GTlpEzw,1,,
UgyRssJB6jLZRTxpNXp4AaABAg,This channel is something else,2 years ago,0,@A.K.625,,Tw10pTC1apc,1,,
UgynMY2hCxWO48xzX5J4AaABAg,Could’ve easily been one of us fans if we decided to give it a go.,1 year ago,0,@mikewilliams2598,,MKpVlOr6h9A,1,,
Ugy303jrDFpLSYWdCM94AaABAg,"Lyoto was(is) my favorite fighter of all time....His technique was actually beautiful to watch...some fighters look brutish and clumsy,but not Lyoto.
  One of the very best and always entertaining",2 months ago,0,@Tempusfugit725,,AuWMxmE18AU,1,,
UgwEsSNLmSlrQ6uE7Kp4AaABAg,They’re both confident,1 year ago,0,@mark83175,,rFpVdm8Jcdc,1,,
Ugx66ch2aL7YNoiSchR4AaABAg,"First, the fight was announced, and then Jon said wait nevermind I will fight again only if Ngannou comes back, and now he retires.. This wasn't a very graceful duck of an undeserving champion.",9 hours ago,0,@luca.1992,,Ryq4J2umxrg,1,,
UgzZaesVcy4NL-ooWKp4AaABAg,But DC will suck off khabib,12 hours ago,0,@Itskevooo17,,LsNwEoKW_jM,1,,
UgzI5YgXjLiKGeqyMFB4AaABAg,"Wait one damn  min, sexual chocolate!! Lol",2 years ago,0,@tham7032,,Tw10pTC1apc,1,,
Ugzhg7vtU_tQxraVDot4AaABAg,Dana keeping John jones hidden because he has said so many time no one can beat him he can’t let him fight now or he will look stupid,10 months ago,0,@SithLord1988.,,loI-n85BejQ,1,,
UgxZm9tzeG9AiSBUrTl4AaABAg,Jones and ferguson have the deadliest elbows in history,1 year ago,0,@Natediaaz209,,gbluv8qId64,6,,
UgwzQe2Dcl5k1TnOHrh4AaABAg,Win/lose hate him or love this dude was a fucking beast and a model champ and one hell of a savage. Props to him for being such a beast and dominating in the sport for so long.,4 years ago,0,@ttacoman1234,,moNsL5OYbC4,1,,
UgyK_v_2Sml92OVH-vx4AaABAg,"This is one of the most pathetic things ive ever seen, im done with ufc.",18 hours ago,0,@YNfinityX,,qZbYauX8SgM,1,,
UgwkX8UMH-mXkwFIj654AaABAg,Федор ты красавчик все хочу познакомиться с твоим кумом  Игорь Вовчанчином,1 year ago,0,@АлександрЛитвин-з2э,,YY7R82on7bw,1,,
UgyVhgVarDxCUDDRT994AaABAg,No reason....ok lol,7 months ago,0,@rafapitta22,,jul2OwX2snE,1,,
UgyVtk0kUi8czRSVLLV4AaABAg,He didn't initiate it. Wasn't disrespectful when the other guy was saying that's what he was going to do.,2 years ago,0,@lesharris6464,,rIp-IQy4Lic,1,,
UgwHj88Q9g36skOwEWt4AaABAg,Jon Jones is scared.,1 day ago,0,@TheReadingLayman,,6ZZsl8AfRWg,1,,
UgwLKI22koxpjJyrbz14AaABAg,Jones is the type of guy we all wish we could fight like.,1 year ago,0,@heythere3780,,rFpVdm8Jcdc,1,,
UgyN-IbuWZrvDQhObCJ4AaABAg,Scott Coker... AkA Dickey McShrivels.,1 year ago,0,@kiezersosay49,,Hiu2nNtFu6k,1,,
UgwLdRgL7Yt4b1yP3ml4AaABAg,Was some guy named Rashad Evans😂 Rashad Evans was once a Notorious and very fking feared UFC Champion.,5 days ago,0,@JS-PressPlay,,uBNSS7v90p0,1,,
UgzoXBT4JzTTAGCUisB4AaABAg,He also lost to Gustaffson the first time & Reyes😮,1 month ago,0,@Therealsmitty89,,cJg-vT01M4g,18,,
UgyPbhlukKZgDFFG1bp4AaABAg,Jones must be the biggest cheater in the sport's history.,1 year ago,0,@shivanhajo1,,Tw10pTC1apc,1,,
UgxqPaRlTkOVZxcuMdx4AaABAg,I bet that 20 million is in Putin's back pocket now lol with all the sanctions on Russia lol,1 year ago,0,@CalHeWhoDares,,TaKzgKJPk08,1,,
Ugw0Nzr3HjMIoLd-r154AaABAg,Jones lost to Gustaffson,8 months ago,0,@skundini4999,,gR90OgIJ6lY,1,,
Ugwh90_XJpf-mUeY7f54AaABAg,filthy chinstrap beards every single one,3 weeks ago,0,@acenthehole8952,,FAbMrXARnpA,1,,
UgwvnqQYRmo5uR1D0wl4AaABAg,Silva still better,2 years ago,0,@user56233,,ebeQBYvWKsw,1,,
Ugw1_sI5ci23YNs4oUh4AaABAg,DC COMPLAINING ABOUT GETTING POKED IN THE EYE WILL GO DOWN IN HISTORY AS ONE OF THE FUNNIEST MMA MOMENTS IN HISTORY.  I AM GLAD HE LOST THIS WAY AND I AM GLAD HE GOT A TASTE OF HIS OWN MEDICINE.  WHAT A GREAT WAY FOR YOU TO LEAVE THE SPORT.  WAY TO GO STIPE!  CLASS ACT HUMBLE GIANT!,4 years ago,0,@averyneilson12,,moNsL5OYbC4,7,,
UgzN6pD7kH-0MzznjCh4AaABAg,Your corner should push sometimes but they were being shit people there that kid didnt want it.,3 years ago,0,@jareda3106,,MKpVlOr6h9A,1,,
Ugy3LoRS9GpRXN2wpVV4AaABAg,"Ideally, a dominate champion should fight until they lose, get a rematch, if the lose again, retire. Out of respect for that next champion after them. With that being said, once a dominant champion who has been a champ for years loses, we as fans need to admit that they are no longer in their prime or at least not let it affect their legacy. But UFC fans are the most toxic, and honestly dumbest, fans on planet earth",1 year ago,0,@austinv3260,,5YB4dJlwNHM,1,,
Ugxv9uvnofEWv1CNw6d4AaABAg,Tom is gonna retire dana too,9 days ago,0,@christtwitch4013,,3isMYOVXfFM,1,,
Ugxn0wgkthtghBWSD8B4AaABAg,"Jones' whole career he was just a weight cutting bully, he only ever dominated guys who were way smaller than him. Anytime he fought guys close to his size he arguably lost, Gus 1 he got bashed up, and Domonic Reyes, he clearly lost 3 rounds. He isnt as ""great"" as he thinks he is. 
Aspinall beats Jones 8 out of ten times, especially if the judges aren't doing any funny buisness.",4 weeks ago,0,@joshvinson1237,,iHzseNnA2ts,1,,
UgzzSl0Ib1qXhCPbDTZ4AaABAg,"i hate to be that guy but im so fkn happy this dude is gone - his fights always sucked, he either got utterly shithoused or he somehow fluked a win he didnt deserve - literally the only thing i like about him is not taking the DQ vs Jones but in hindsight that probably cursed both him and two entire divisions forever.....",1 month ago (edited),0,@bertyamgeebler1865,,9MKoLXLsZoQ,1,,
UgzqX2Pgy9RtxPNM6ON4AaABAg,I thought he was gon say something about a messed up mouth guard,1 year ago,0,@BroBruhBruv,,gR90OgIJ6lY,1,,
UgiLfXd9VJ_WJ3gCoAEC,"Fucking UFC wanna be fans, just love booing, no respect for the sport or the fighters smh",8 years ago,0,@xxxjose213,,bmBjcDdfneM,1,,
UgyQ_N7l5wVCRgf7FLp4AaABAg,"""you make mistakes but you dont do em over and over""",3 weeks ago,0,@gothboi-o9m,,8iOGZhYBvrk,2,,
UgwQJ0C7lgEq7KieCzt4AaABAg,Don't be scared other,2 years ago,0,@chadmoore1599,,2uaOheYQCL4,1,,
UgyIf3DtNZsIz8kckUF4AaABAg,"Volk, merab lets do it",5 days ago,0,@beatricechazwick3996,,6XxCtmgTXTk,1,,
Ugwglkp37gf9m-6_jpF4AaABAg,Wait even the accent scaring him now? 🤣,7 months ago,0,@kulaaofficial,,5pDsjeYORH0,1,,
UgxAcL_pJd4ReP-wXnV4AaABAg,😂😂😂😂 wanna see the comments after two oblique kicks and a standing choke,1 year ago,0,@brandonwells1307,,6rNYWRcjtJI,1,,
UgzRU54xngJn0Zq6NIF4AaABAg,"Off topic, but Mike's looking more lean and muscular than I've ever seen him. Good on ya!",2 weeks ago,0,@colbysmith1290,,R96hHBTLvRA,1,,
UgwtzSc8QObAqEMhz694AaABAg,"L comments honestly, dripping with double standards",1 year ago,0,@arcanum3882,,TaKzgKJPk08,1,,
UgybtJGifH0ZBd4Xh2h4AaABAg,He's always been my favorite fighter.,15 hours ago,0,@cliffyknight,,tb5MNjjUKiY,4,,
Ugx4UQYVq50GH8Ny8Px4AaABAg,He tries somehow to reason and explain to us that in fact he make no sense to fight Tom because  Tom is too fast to strong for him at his age and he dosen't want to lose and ruin his Legacy and better fight someone with 0 grapling so he can dominate him just like he did Cyril..Broo thats the idea to fight the hardest oposition to show us you are the Goat ..,3 months ago,0,@Crysq4,,ViBSUxVp1Q0,1,,
UgxrRaeU8yo6JNfdM3R4AaABAg,Wellllllll he ain’t wrong,1 year ago,0,@zain3671,,G95bwvth2tU,1,,
UgzFGcC0LkODlfSzel94AaABAg,"""you think whisky gonna save you"" The Goat",7 months ago,0,@HT3897,,5yk0xPqSg4c,3,,
UgzSpdlYWQwt48XxqQl4AaABAg,"""look at the reach advantage, literally 9 inches would be possessed tonight as an advantage"" Jon Jones is packing",4 years ago,0,@1707Cezar,,ONurh1UOQHg,10,,
Ugyzwmny4tXhv5fZUfB4AaABAg,No way Jones talking like a schoolar :D Hes bigger and younger hahah,7 months ago,0,@Fckonmelookatme,,ViBSUxVp1Q0,1,,
UgyyulejDLsHCVdxL9Z4AaABAg,Why does every MMA fighter with a beard from Russia look like Islam in some way?😂,2 weeks ago,0,@B1LLBILL,,SX-xPyFDM6k,1,,
UgzGMFL8X5vrzPiwxzh4AaABAg,00:40 DC reaction on JON JONS retirement,10 hours ago,0,@Pizdeusz1,,LsNwEoKW_jM,3,,
Ugy0J3hui8VkIb7fSS14AaABAg,🐔🦆,7 months ago,0,@SavageWorkouts,,5pDsjeYORH0,1,,
Ugx3ffUCSTXYkhyZ4Sl4AaABAg,Sometimes you have to be careful for what you ask for. You knock on the door of a dragon eventually someone's going to answer.,7 months ago,0,@TheXman19,,mFI_H6rsOzU,3,,
UgwU4d2pOiLWwAqqqFp4AaABAg,He really wanted to die.😅,1 year ago,0,@temarcussmith6836,,rFpVdm8Jcdc,1,,
Ugz86rXSdemDCewcMj94AaABAg,Bro emote like i emote on apex when i made 1v2 😮,1 year ago,0,@crududragos6741,,rIp-IQy4Lic,1,,
UgxTxSHRgjSAHmjriw54AaABAg,'Listen ' thought bro was gon say 'Jon jones... is the pound for pound best fighter in the world right now',3 months ago,0,@aymanfiness,,85A9lafyicQ,1,,
UgwMdWjjZguMD4y1FL94AaABAg,Never be anything like Jon again. He’s the Tom of MMA. Age is not a krispy record cop out ….,1 year ago,0,@mitchellstephens08,,gR90OgIJ6lY,1,,
UgxWMtK92nf4663R7-Z4AaABAg,Jon is terrified,9 months ago,0,@StealthyOleBoi,,4rsOsYW8XBI,1,,
UgzR4HBiLoCvqebGf3h4AaABAg,Ducked aspinall to fight stipe’s shell lol,7 months ago,0,@TheAdventangel,,frZnxeNFIL0,1,,
UgzffOlOvWnpRjYmGbF4AaABAg,Jon does have some crazy fight iq,1 month ago,0,@kingcrimson6929,,P6aF-KfrPGI,351,,
UgwXrvGqvmuMNqq0Lu14AaABAg,So instead of the bell ringing and tom is stripped It should be Tom in the cage instead of stipe,1 year ago,0,@gbmcarpentry,,G95bwvth2tU,1,,
UgxehmruBt4UvGLF3Lp4AaABAg,"When I watched this I thought my TV had been hacked.

Jon Jones 6 days ago - ‘I’m not running from Aspinall’

Jon Jones on Nelk pod 2 days ago when asked ‘when will you fight Aspinall’ - ‘don’t ask me wild questions, I’m done here’ (walks off)

Jon Jones 1 day ago - ‘I’m retiring Dana’ 

Dana White 1 day ago - 😭😭😭😭😭😭😭😭😭😭😭",8 hours ago,0,@TheDrunkenJedi1,,vbjwo_9wizo,1,,
UgzXrzGca6QzFEH6sId4AaABAg,This dude is the fucking goat 🐐🐐🐐,7 months ago,0,@trkymoovsmac,,frZnxeNFIL0,1,,
Ugy350xDvwaDaC0YmCx4AaABAg,Im fairly confident 3 Aspinalls destroy the gorilla,1 month ago (edited),0,@Weash004,,_nlIJMwzClI,1,,
UgzsbbYp-8riaSSSgDB4AaABAg,"rashaad should have went 100% in after that punch, i watched that fight and rashaad was my favorite fighter since he won the ultimate fighter",3 days ago,0,@iDub757,,uBNSS7v90p0,1,,
Ugx07LYHRJ7a6GarKUJ4AaABAg,"That man was pound for pound the best in his day, raised the level, talent, and discipline required for entry into the sport. One of the greatest and admired fighters to ever walk this planet.",8 months ago,0,@noquartergiven9183,,YsbVw62qHLg,1,,
UgzK6bo5AEuFCNNpRp14AaABAg,"I don’t think Jones is ducking, people forget he is an insane man w serious addiction issues lol",1 month ago,0,@rayski89,,_nlIJMwzClI,1,,
Ugxbx5A9LyA04bo3H3F4AaABAg,Another flawless Chael Victory,1 year ago,0,@rex7471,,BV3FcAecXL0,2,,
UgwCmKuoe6NRIDnr_mV4AaABAg,O mundo sabe que Reyes venceu.,5 months ago,0,@wilsonsirqueira9169,,cfENPxlLxr4,1,,
Ugzy_EnUOULPZWLE94F4AaABAg,People pay for pay per view,4 weeks ago,0,@younghits4284,,PAFwMQ61x6k,1,,
UgzBIpq27cEbHBSpNh14AaABAg,"He’s the greatest of all time without this fight or any other. Whether you, me or anyone else likes it or not. The “biggest duck the world has ever seen” (which is retarded) has never avoided a fight in 15 years. Wiped out everyone. His status wasn’t hinging on a Tom Aspinall victory. Take your high pitched feelings out of it, my man.",20 hours ago,0,@JarodJoseph,,17X1xl6viks,1,,
Ugwb_wXtqGEqgwmpmgZ4AaABAg,Todos viram que Jon perdeu essa luta nitidamente,2 months ago,0,@GiseldoLoboBelforte,,cfENPxlLxr4,1,,
Ugxe7BJtgc6ff579KGN4AaABAg,"Finally arrived fight with Tom or retire,he choose retire,no more ducking and lying,now we will have new chapter of ufc,I hope that ufc will never ever had somebody like jones.",7 hours ago,0,@stijepozupanovic7225,,qZbYauX8SgM,1,,
UgwYY-prmItiG53YRlB4AaABAg,Quack 🦆🦆🦆,7 months ago,0,@moxie5121,,5pDsjeYORH0,1,,
UgwP2HG7BtSq5FFLtVJ4AaABAg,А вот что все легенды тут а там люди говорит жон жонс легенда,7 months ago,0,@ТурсумухаммадАтакузиев,,YY7R82on7bw,1,,
Ugyu4gL7beMV10FrdoB4AaABAg,se enfrentó a algún ruso?,2 years ago,0,@fer23bsas,,ebeQBYvWKsw,1,,
UgwTFdI5C_PWXR1GhvJ4AaABAg,Jones is a fighter like Francis,1 year ago,0,@rwenji22,,iMrsQMfyIzs,1,,
UgxLMJhuNKl28eG2nCN4AaABAg,"did he say ""you're insensitive, speak to who you want to."" or did i mishear it?",7 months ago,0,@feurio008,,5pDsjeYORH0,1,,
UgzkjAXVNWH1k8f3Hs54AaABAg,Why tf is there ghostemane in the background,1 year ago,0,@baghunter9753,,rIp-IQy4Lic,1,,
Ugxwt4ynj-tH91o21Qd4AaABAg,This what happens when you respect each others craft and nothing is personal only business 💯,2 months ago,0,@IllyDaBilly,,5pDsjeYORH0,1,,
UgwUTWyHky-GxgBwMhZ4AaABAg,I love your videos so much,10 days ago,0,@UFCJames,,3isMYOVXfFM,1,,
UgyfoPozs-TXkSbTLft4AaABAg,the best to ever do. Would love to have seen a young Jon vs Aspinal.  Would of been fun. Lets see just how great Tom Aspinal is. Not much competition right now in  heavy weights.,7 hours ago,0,@allenstewart8218,,qZbYauX8SgM,1,,
UgxAXjG8Q0vrQCGPGyx4AaABAg,COPE guys😂,3 days ago,0,@vainace33,,0ZbYYh65uWE,1,,
UgzMqwtUbTK3B4WKGp54AaABAg,"This just happened lolllllll 
Jon jones is the 🐐",7 months ago,0,@BIGGESTOPPRO,,G95bwvth2tU,2,,
Ugx2B_Q1D2Tt0nhwqlB4AaABAg,Jones is the clenelo of the UFC.  Ducking a certain fighter like his life depends on it,7 months ago,0,@davidfrancisco3236,,5pDsjeYORH0,1,,
UgwCeE-auLqTJZRDgaV4AaABAg,Aspinall is quicker than anyone jones has ever fought. Jones wont be able to get a hold of him at all. I think jones is probably a more technical fighter even now but aspinall moves like a superhero. Inside 1 round tko,1 day ago,0,@lukebucket,,r7q3VMAqZJw,1,,
UgzC36EMNAAaZMgi49h4AaABAg,I literally don't like jon Jones because he hates dc! How can you hate him?  He is literally like if you tamed a bear,8 hours ago,0,@dogthebountyhunter4351,,LsNwEoKW_jM,1,,
Ugx_UkkIaj-EkTAipip4AaABAg,Think you can make the screen smaller? jesus bro,4 weeks ago,0,@wackaflacka548,,yxcREDrcqkk,1,,
UgylJP2YVhvPF8vAF1d4AaABAg,The champs makes perfect sense. Play it smart .,7 months ago (edited),0,@jonny24b,,ViBSUxVp1Q0,1,,
UgwQA6qF8ySImWafezh4AaABAg,Jones is on point on this,7 months ago,0,@guillermoavina2252,,ViBSUxVp1Q0,1,,
UgyJm2U1nnyk5CRerFd4AaABAg,The white racist that gave trolled this guy for decades are one sick group of people.,18 hours ago,0,@etiennebunbury1285,,qZbYauX8SgM,1,,
UgwVnHNuGuMmSlMDs1B4AaABAg,"LOL @ ""One of the UFC Fighters of All Time"" ...... well that's a NEW way to say he was doodoo",1 month ago,0,@ooohrob,,9MKoLXLsZoQ,2,,
Ugwe8Jwp4oP2EAI6DQh4AaABAg,What's the name of Jones' walk out song ?,5 years ago,0,@jessemorgan9182,,ONurh1UOQHg,1,,
UgxxHkTAez2eSWAywpF4AaABAg,Yo I’m telling you guys ! Put it on .5x speed at certain moments and you can see it soooo insanely clearly. It’s pretty cool,3 years ago,0,@trippykoa2883,,BV3FcAecXL0,2,,
UgxnC3Ux_prC0ByJxI94AaABAg,He will poke your eyes out and kick your knee back into 1985,1 month ago,0,@209CALIFASLIVIN,,1TxPlapI_AM,1,,
Ugwf1kBsxTHx92dP3rh4AaABAg,Jon Jones takes drugs before every fight to boost up his energy.....UFC sucks,5 years ago,0,@sanniveshkumargupta3276,,BV3FcAecXL0,1,,
UgzOhHOi4IH8_85zg454AaABAg,🦆,6 hours ago,0,@leesimpson9040,,Vw3NwIJJteQ,1,,
UgwhdhTKo7xDE5Cs5494AaABAg,The legend himself.,1 year ago,0,@rvalerio77,,YY7R82on7bw,1,,
Ugz2oJJ7ePLwwcbEish4AaABAg,UFC having a horrible year for fights. Dana wants and needs Jon to fight. He’s stalling but he’s doing it for the company. He’s not going to protect Jon forever but it’s their biggest fight in ages pending.,9 days ago,0,@him4882,,3isMYOVXfFM,1,,
Ugx3ertvtko4Xp7J0VB4AaABAg,Tom and Craig are my new favorite mma team,3 weeks ago,0,@JungleJym,,26n-2ZUo5Qg,2,,
